filename,type,latitude,longitude,timestamp,url
VIDEO_20260713014305909.mp4,video,-27.957046,153.390969,2026-07-13 01:43:05 UTC,https://github.com/robbosenski/musgave26/releases/download/media-video-v1/VIDEO_20260713014305909.mp4
JPEG_20260713014426389.jpg,photo,-27.956954,153.391323,2026-07-13 01:44:26 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014426389.jpg
JPEG_20260713014432966.jpg,photo,-27.956954,153.391323,2026-07-13 01:44:32 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014432966.jpg
JPEG_20260713014438951.jpg,photo,-27.956954,153.391323,2026-07-13 01:44:38 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014438951.jpg
JPEG_20260713014445531.jpg,photo,-27.956954,153.391323,2026-07-13 01:44:45 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014445531.jpg
JPEG_20260713014558766.jpg,photo,-27.956755,153.391394,2026-07-13 01:45:58 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014558766.jpg
JPEG_20260713014632423.jpg,photo,-27.956672,153.391190,2026-07-13 01:46:32 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014632423.jpg
JPEG_20260713014700845.jpg,photo,-27.956593,153.391048,2026-07-13 01:47:00 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014700845.jpg
JPEG_20260713014742021.jpg,photo,-27.956320,153.390769,2026-07-13 01:47:42 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014742021.jpg
JPEG_20260713014752265.jpg,photo,-27.956320,153.390769,2026-07-13 01:47:52 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014752265.jpg
JPEG_20260713014826689.jpg,photo,-27.956092,153.390931,2026-07-13 01:48:26 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713014826689.jpg
JPEG_20260713015017577.jpg,photo,-27.956033,153.391090,2026-07-13 01:50:17 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015017577.jpg
VIDEO_20260713015057509.mp4,video,-27.956035,153.391064,2026-07-13 01:50:57 UTC,https://github.com/robbosenski/musgave26/releases/download/media-video-v1/VIDEO_20260713015057509.mp4
